sent0	sent1	hard_neg
who was governor of <e> when revolutionary road was released?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.appointed_by ?x .	ns:government.political_district.elections ?y .?y ns:government.election.office ?x .
who was governor of <e> when revolutionary road was released?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.appointed_by ?x .	ns:government.political_district.elections ?y .?y ns:government.election.general_election ?x .
who was governor of <e> when revolutionary road was released?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.appointed_by ?x .	ns:government.political_district.elections ?y .?y ns:government.election.campaigns ?x .
who was governor of <e> when revolutionary road was released?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.appointed_by ?x .	ns:government.political_district.elections ?y .?y ns:government.election.election_year ?x .
who was governor of <e> when revolutionary road was released?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.appointed_by ?x .	ns:government.political_district.elections ?y .?y ns:government.election.district ?x .
who was governor of <e> when revolutionary road was released?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.appointed_by ?x .	ns:government.governmental_jurisdiction.agencies ?y .?y ns:government.governmental_body.members ?x .
who was governor of <e> when revolutionary road was released?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.appointed_by ?x .	ns:government.governmental_jurisdiction.agencies ?y .?y ns:organization.organization.leadership ?x .
who was governor of <e> when revolutionary road was released?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.appointed_by ?x .	ns:government.governmental_jurisdiction.agencies ?y .?y ns:protected_sites.governing_body_of_protected_sites.protected_sites_governed ?x .
who was governor of <e> when revolutionary road was released?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.appointed_by ?x .	ns:government.governmental_jurisdiction.agencies ?y .?y ns:organization.organization.date_founded ?x .
who was governor of <e> when revolutionary road was released?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.appointed_by ?x .	ns:government.governmental_jurisdiction.agencies ?y .?y ns:government.government_agency.jurisdiction ?x .
which big screen movies has <e> starred in	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:tv.tv_actor.starring_roles ?y .?y ns:tv.regular_tv_appearance.series ?x .
which big screen movies has <e> starred in	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:tv.tv_actor.starring_roles ?y .?y ns:type.object.type ?x .
which big screen movies has <e> starred in	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:tv.tv_actor.starring_roles ?y .?y ns:tv.regular_tv_appearance.actor ?x .
which big screen movies has <e> starred in	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.profession ?y .?y ns:fictional_universe.character_occupation.characters_with_this_occupation ?x .
which big screen movies has <e> starred in	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.profession ?y .?y ns:base.descriptive_names.names.descriptive_name ?x .
which big screen movies has <e> starred in	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.profession ?y .?y ns:people.profession.people_with_this_profession ?x .
which big screen movies has <e> starred in	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.profession ?y .?y ns:common.topic.image ?x .
which big screen movies has <e> starred in	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.profession ?y .?y ns:common.topic.notable_for ?x .
which big screen movies has <e> starred in	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.nationality ?y .?y ns:tv.tv_location.tv_episodes_filmed_here ?x .
which big screen movies has <e> starred in	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.nationality ?y .?y ns:freebase.valuenotation.has_no_value ?x .
which big screen movies has <e> starred in	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.nationality ?y .?y ns:base.popstra.location.arrestee ?x .
which big screen movies has <e> starred in	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.nationality ?y .?y ns:location.location.contains ?x .
which big screen movies has <e> starred in	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.nationality ?y .?y ns:common.topic.image ?x .
which big screen movies has <e> starred in	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.places_lived ?y .?y ns:people.place_lived.person ?x .
which big screen movies has <e> starred in	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.places_lived ?y .?y ns:people.place_lived.location ?x .
which big screen movies has <e> starred in	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.places_lived ?y .?y ns:type.object.type ?x .
which female person was the daughter of <e>	ns:people.person.children ?x .	ns:people.person.date_of_birth ?x .
which female person was the daughter of <e>	ns:people.person.children ?x .	ns:people.person.spouse_s ?x .
which female person was the daughter of <e>	ns:people.person.children ?x .	ns:people.person.ethnicity ?x .
which female person was the daughter of <e>	ns:people.person.children ?x .	ns:people.deceased_person.date_of_death ?x .
which female person was the daughter of <e>	ns:people.person.children ?x .	ns:people.person.nationality ?x .
who was the distributor of <e>	ns:film.film.distributors ?y .?y ns:film.film_film_distributor_relationship.distributor ?x .	ns:film.film.produced_by ?y .?y ns:film.producer.films_executive_produced ?x .
who was the distributor of <e>	ns:film.film.distributors ?y .?y ns:film.film_film_distributor_relationship.distributor ?x .	ns:film.film.produced_by ?y .?y ns:people.person.education ?x .
who was the distributor of <e>	ns:film.film.distributors ?y .?y ns:film.film_film_distributor_relationship.distributor ?x .	ns:film.film.produced_by ?y .?y ns:people.person.profession ?x .
who was the distributor of <e>	ns:film.film.distributors ?y .?y ns:film.film_film_distributor_relationship.distributor ?x .	ns:film.film.produced_by ?y .?y ns:people.person.places_lived ?x .
who was the distributor of <e>	ns:film.film.distributors ?y .?y ns:film.film_film_distributor_relationship.distributor ?x .	ns:film.film.produced_by ?y .?y ns:film.producer.film ?x .
who was the distributor of <e>	ns:film.film.distributors ?y .?y ns:film.film_film_distributor_relationship.distributor ?x .	ns:film.film.production_companies ?y .?y ns:business.customer.supplier ?x .
who was the distributor of <e>	ns:film.film.distributors ?y .?y ns:film.film_film_distributor_relationship.distributor ?x .	ns:film.film.production_companies ?y .?y ns:organization.organization.parent ?x .
who was the distributor of <e>	ns:film.film.distributors ?y .?y ns:film.film_film_distributor_relationship.distributor ?x .	ns:film.film.production_companies ?y .?y ns:film.film_distributor.films_distributed ?x .
who was the distributor of <e>	ns:film.film.distributors ?y .?y ns:film.film_film_distributor_relationship.distributor ?x .	ns:film.film.production_companies ?y .?y ns:organization.organization.founders ?x .
who was the distributor of <e>	ns:film.film.distributors ?y .?y ns:film.film_film_distributor_relationship.distributor ?x .	ns:film.film.production_companies ?y .?y ns:base.mediaextended.film_ranch_owner.film_ranch_owned ?x .
who was the distributor of <e>	ns:film.film.distributors ?y .?y ns:film.film_film_distributor_relationship.distributor ?x .	ns:film.film.film_production_design_by ?y .?y ns:film.film_art_director.films_art_directed ?x .
who was the distributor of <e>	ns:film.film.distributors ?y .?y ns:film.film_film_distributor_relationship.distributor ?x .	ns:film.film.film_production_design_by ?y .?y ns:film.film_production_designer.films_production_designed ?x .
who was the distributor of <e>	ns:film.film.distributors ?y .?y ns:film.film_film_distributor_relationship.distributor ?x .	ns:film.film.film_production_design_by ?y .?y ns:film.film_crewmember.films_crewed ?x .
who was the distributor of <e>	ns:film.film.distributors ?y .?y ns:film.film_film_distributor_relationship.distributor ?x .	ns:film.film.film_production_design_by ?y .?y ns:award.award_winner.awards_won ?x .
who was the distributor of <e>	ns:film.film.distributors ?y .?y ns:film.film_film_distributor_relationship.distributor ?x .	ns:film.film.film_production_design_by ?y .?y ns:people.person.profession ?x .
who was the distributor of <e>	ns:film.film.distributors ?y .?y ns:film.film_film_distributor_relationship.distributor ?x .	ns:film.film.directed_by ?y .?y ns:film.director.film ?x .
who was the distributor of <e>	ns:film.film.distributors ?y .?y ns:film.film_film_distributor_relationship.distributor ?x .	ns:film.film.directed_by ?y .?y ns:film.editor.film ?x .
who was the distributor of <e>	ns:film.film.distributors ?y .?y ns:film.film_film_distributor_relationship.distributor ?x .	ns:film.film.directed_by ?y .?y ns:people.person.profession ?x .
who was the distributor of <e>	ns:film.film.distributors ?y .?y ns:film.film_film_distributor_relationship.distributor ?x .	ns:film.film.directed_by ?y .?y ns:people.person.place_of_birth ?x .
who was the distributor of <e>	ns:film.film.distributors ?y .?y ns:film.film_film_distributor_relationship.distributor ?x .	ns:film.film.directed_by ?y .?y ns:freebase.valuenotation.is_reviewed ?x .
who was the distributor of <e>	ns:film.film.distributors ?y .?y ns:film.film_film_distributor_relationship.distributor ?x .	ns:film.film.costume_design_by ?y .?y ns:award.award_winner.awards_won ?x .
who was the distributor of <e>	ns:film.film.distributors ?y .?y ns:film.film_film_distributor_relationship.distributor ?x .	ns:film.film.costume_design_by ?y .?y ns:people.person.profession ?x .
who was the distributor of <e>	ns:film.film.distributors ?y .?y ns:film.film_film_distributor_relationship.distributor ?x .	ns:film.film.costume_design_by ?y .?y ns:film.film_costumer_designer.costume_design_for_film ?x .
who was the distributor of <e>	ns:film.film.distributors ?y .?y ns:film.film_film_distributor_relationship.distributor ?x .	ns:film.film.costume_design_by ?y .?y ns:freebase.valuenotation.is_reviewed ?x .
who was the distributor of <e>	ns:film.film.distributors ?y .?y ns:film.film_film_distributor_relationship.distributor ?x .	ns:film.film.costume_design_by ?y .?y ns:freebase.valuenotation.has_value ?x .
which episode of a tv serieses has <e> starred in	ns:tv.tv_actor.starring_roles ?y .?y ns:tv.regular_tv_appearance.series ?x .	ns:film.actor.film ?y .?y ns:film.performance.film ?x .
which episode of a tv serieses has <e> starred in	ns:tv.tv_actor.starring_roles ?y .?y ns:tv.regular_tv_appearance.series ?x .	ns:film.actor.film ?y .?y ns:film.performance.character ?x .
which episode of a tv serieses has <e> starred in	ns:tv.tv_actor.starring_roles ?y .?y ns:tv.regular_tv_appearance.series ?x .	ns:film.actor.film ?y .?y ns:film.performance.character_note ?x .
which episode of a tv serieses has <e> starred in	ns:tv.tv_actor.starring_roles ?y .?y ns:tv.regular_tv_appearance.series ?x .	ns:film.actor.film ?y .?y ns:film.performance.actor ?x .
which episode of a tv serieses has <e> starred in	ns:tv.tv_actor.starring_roles ?y .?y ns:tv.regular_tv_appearance.series ?x .	ns:film.actor.film ?y .?y ns:type.object.type ?x .
which episode of a tv serieses has <e> starred in	ns:tv.tv_actor.starring_roles ?y .?y ns:tv.regular_tv_appearance.series ?x .	ns:tv.tv_actor.guest_roles ?y .?y ns:tv.tv_guest_role.episodes_appeared_in ?x .
which episode of a tv serieses has <e> starred in	ns:tv.tv_actor.starring_roles ?y .?y ns:tv.regular_tv_appearance.series ?x .	ns:tv.tv_actor.guest_roles ?y .?y ns:tv.tv_guest_role.actor ?x .
which episode of a tv serieses has <e> starred in	ns:tv.tv_actor.starring_roles ?y .?y ns:tv.regular_tv_appearance.series ?x .	ns:tv.tv_actor.guest_roles ?y .?y ns:tv.tv_guest_role.character ?x .
which episode of a tv serieses has <e> starred in	ns:tv.tv_actor.starring_roles ?y .?y ns:tv.regular_tv_appearance.series ?x .	ns:tv.tv_actor.guest_roles ?y .?y ns:type.object.type ?x .
which episode of a tv serieses has <e> starred in	ns:tv.tv_actor.starring_roles ?y .?y ns:tv.regular_tv_appearance.series ?x .	ns:people.person.places_lived ?y .?y ns:people.place_lived.location ?x .
which episode of a tv serieses has <e> starred in	ns:tv.tv_actor.starring_roles ?y .?y ns:tv.regular_tv_appearance.series ?x .	ns:people.person.places_lived ?y .?y ns:people.place_lived.person ?x .
which episode of a tv serieses has <e> starred in	ns:tv.tv_actor.starring_roles ?y .?y ns:tv.regular_tv_appearance.series ?x .	ns:people.person.places_lived ?y .?y ns:type.object.type ?x .
which episode of a tv serieses has <e> starred in	ns:tv.tv_actor.starring_roles ?y .?y ns:tv.regular_tv_appearance.series ?x .	ns:people.person.profession ?y .?y ns:fictional_universe.character_occupation.characters_with_this_occupation ?x .
which episode of a tv serieses has <e> starred in	ns:tv.tv_actor.starring_roles ?y .?y ns:tv.regular_tv_appearance.series ?x .	ns:people.person.profession ?y .?y ns:base.descriptive_names.names.descriptive_name ?x .
which episode of a tv serieses has <e> starred in	ns:tv.tv_actor.starring_roles ?y .?y ns:tv.regular_tv_appearance.series ?x .	ns:people.person.profession ?y .?y ns:people.profession.people_with_this_profession ?x .
which episode of a tv serieses has <e> starred in	ns:tv.tv_actor.starring_roles ?y .?y ns:tv.regular_tv_appearance.series ?x .	ns:people.person.profession ?y .?y ns:common.topic.alias ?x .
which episode of a tv serieses has <e> starred in	ns:tv.tv_actor.starring_roles ?y .?y ns:tv.regular_tv_appearance.series ?x .	ns:people.person.profession ?y .?y ns:base.schemastaging.context_name.pronunciation ?x .
where was the <e> 2010?	ns:event.disaster.areas_affected ?x .	ns:time.event.start_date ?x .
where was the <e> 2010?	ns:event.disaster.areas_affected ?x .	ns:event.disaster.type_of_disaster ?x .
where was the <e> 2010?	ns:event.disaster.areas_affected ?x .	ns:time.event.locations ?x .
where was the <e> 2010?	ns:event.disaster.areas_affected ?x .	ns:user.robert.earthquakes.earthquake.epicenter ?x .
where was the <e> 2010?	ns:event.disaster.areas_affected ?x .	ns:user.robert.earthquakes.earthquake.date_and_time ?x .
what country was <e> from?	ns:people.person.nationality ?x .	ns:people.person.place_of_birth ?x .
what country was <e> from?	ns:people.person.nationality ?x .	ns:government.politician.government_positions_held ?x .
what country was <e> from?	ns:people.person.nationality ?x .	ns:people.person.parents ?x .
what country was <e> from?	ns:people.person.nationality ?x .	ns:people.person.gender ?x .
what country was <e> from?	ns:people.person.nationality ?x .	ns:people.person.religion ?x .
which film starring <e> was released in 1982	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:tv.tv_actor.starring_roles ?y .?y ns:tv.regular_tv_appearance.series ?x .
which film starring <e> was released in 1982	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:tv.tv_actor.starring_roles ?y .?y ns:tv.regular_tv_appearance.character ?x .
which film starring <e> was released in 1982	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:tv.tv_actor.starring_roles ?y .?y ns:tv.regular_tv_appearance.from ?x .
which film starring <e> was released in 1982	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:tv.tv_actor.starring_roles ?y .?y ns:tv.regular_tv_appearance.to ?x .
which film starring <e> was released in 1982	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:tv.tv_actor.starring_roles ?y .?y ns:type.object.type ?x .
which film starring <e> was released in 1982	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.nationality ?y .?y ns:tv.tv_location.tv_episodes_filmed_here ?x .
which film starring <e> was released in 1982	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.nationality ?y .?y ns:freebase.valuenotation.has_no_value ?x .
which film starring <e> was released in 1982	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.nationality ?y .?y ns:location.dated_location.date_founded ?x .
which film starring <e> was released in 1982	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.nationality ?y .?y ns:location.statistical_region.major_exports ?x .
which film starring <e> was released in 1982	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.nationality ?y .?y ns:common.topic.image ?x .
which film starring <e> was released in 1982	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.profession ?y .?y ns:base.descriptive_names.names.descriptive_name ?x .
which film starring <e> was released in 1982	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.profession ?y .?y ns:fictional_universe.character_occupation.characters_with_this_occupation ?x .
which film starring <e> was released in 1982	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.profession ?y .?y ns:people.profession.people_with_this_profession ?x .
which film starring <e> was released in 1982	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.profession ?y .?y ns:common.topic.image ?x .
which film starring <e> was released in 1982	ns:film.actor.film ?y .?y ns:film.performance.film ?x .	ns:people.person.profession ?y .?y ns:base.schemastaging.context_name.pronunciation ?x .
which artist was the daughter of <e>	ns:people.person.children ?x .	ns:sports.pro_athlete.sports_played_professionally ?x .
which artist was the daughter of <e>	ns:people.person.children ?x .	ns:people.person.spouse_s ?x .
which artist was the daughter of <e>	ns:people.person.children ?x .	ns:film.person_or_entity_appearing_in_film.films ?x .
which artist was the daughter of <e>	ns:people.person.children ?x .	ns:people.person.profession ?x .
which artist was the daughter of <e>	ns:people.person.children ?x .	ns:people.person.date_of_birth ?x .
what year did <e> win the heisman trophy	ns:sports.pro_athlete.career_start ?x .	ns:sports.drafted_athlete.drafted ?x .
what year did <e> win the heisman trophy	ns:sports.pro_athlete.career_start ?x .	ns:award.award_winner.awards_won ?x .
what year did <e> win the heisman trophy	ns:sports.pro_athlete.career_start ?x .	ns:sports.pro_athlete.sports_played_professionally ?x .
what year did <e> win the heisman trophy	ns:sports.pro_athlete.career_start ?x .	ns:american_football.football_player.forty_yard_dash_time ?x .
what year did <e> win the heisman trophy	ns:sports.pro_athlete.career_start ?x .	ns:american_football.football_player.games ?x .
what film gary cole starred in that <e> directed	ns:film.producer.film ?x .	ns:film.director.film ?x .
what film gary cole starred in that <e> directed	ns:film.producer.film ?x .	ns:film.film_story_contributor.film_story_credits ?x .
what film gary cole starred in that <e> directed	ns:film.producer.film ?x .	ns:award.award_winner.awards_won ?x .
what film gary cole starred in that <e> directed	ns:film.producer.film ?x .	ns:tv.tv_director.episodes_directed ?x .
what film gary cole starred in that <e> directed	ns:film.producer.film ?x .	ns:tv.tv_writer.episodes_written ?x .
who played <e> in heroes?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:base.fictionaluniverse.fictional_killer.characters_killed ?y .?y ns:tv.tv_character.appeared_in_tv_program ?x .
who played <e> in heroes?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:base.fictionaluniverse.fictional_killer.characters_killed ?y .?y ns:base.fictionaluniverse.deceased_fictional_character.date_of_death ?x .
who played <e> in heroes?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:base.fictionaluniverse.fictional_killer.characters_killed ?y .?y ns:fictional_universe.fictional_character.appears_in_these_fictional_universes ?x .
who played <e> in heroes?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:base.fictionaluniverse.fictional_killer.characters_killed ?y .?y ns:base.fictionaluniverse.fictional_murder_victim.killed_by ?x .
who played <e> in heroes?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:base.fictionaluniverse.fictional_killer.characters_killed ?y .?y ns:fictional_universe.fictional_character.children ?x .
who played <e> in heroes?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.powers_or_abilities ?y .?y ns:fictional_universe.character_powers.characters_with_this_ability ?x .
who played <e> in heroes?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.powers_or_abilities ?y .?y ns:type.object.name ?x .
who played <e> in heroes?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.powers_or_abilities ?y .?y ns:type.object.type ?x .
who played <e> in heroes?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.powers_or_abilities ?y .?y ns:common.topic.notable_types ?x .
who played <e> in heroes?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.powers_or_abilities ?y .?y ns:kg.object_profile.prominent_type ?x .
who played <e> in heroes?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.gender ?y .?y ns:fictional_universe.fictional_setting.fictional_characters_born_here ?x .
who played <e> in heroes?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.gender ?y .?y ns:fictional_universe.character_gender.characters_of_this_gender ?x .
who played <e> in heroes?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.gender ?y .?y ns:base.schemastaging.context_name.pronunciation ?x .
who played <e> in heroes?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.gender ?y .?y ns:base.gender.gender_identity.people ?x .
who played <e> in heroes?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.gender ?y .?y ns:type.object.name ?x .
who played <e> in heroes?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.occupation ?y .?y ns:theater.theater_character.portrayed_by ?x .
who played <e> in heroes?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.occupation ?y .?y ns:base.schemastaging.context_name.pronunciation ?x .
who played <e> in heroes?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.occupation ?y .?y ns:fictional_universe.character_occupation.characters_with_this_occupation ?x .
who played <e> in heroes?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.occupation ?y .?y ns:type.object.name ?x .
who played <e> in heroes?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.occupation ?y .?y ns:user.avh.default_domain.ellerdale_topic.ellerdale_id ?x .
who is the current leader of <e> today?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.government ?y .?y ns:government.government.agency ?x .
who is the current leader of <e> today?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.government ?y .?y ns:government.government.government_for ?x .
who is the current leader of <e> today?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.government ?y .?y ns:common.topic.notable_for ?x .
who is the current leader of <e> today?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.government ?y .?y ns:common.topic.notable_types ?x .
who is the current leader of <e> today?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.government ?y .?y ns:organization.organization.child ?x .
who is the current leader of <e> today?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.government_bodies ?y .?y ns:government.governmental_body.members ?x .
who is the current leader of <e> today?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.government_bodies ?y .?y ns:government.governmental_body.offices_positions ?x .
who is the current leader of <e> today?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.government_bodies ?y .?y ns:government.governmental_body.jurisdiction ?x .
who is the current leader of <e> today?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.government_bodies ?y .?y ns:government.political_appointer.appointees ?x .
who is the current leader of <e> today?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.government_bodies ?y .?y ns:common.topic.notable_for ?x .
who is the current leader of <e> today?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:location.statistical_region.gender_balance_members_of_parliament ?y .?y ns:type.object.type ?x .
who is the current leader of <e> today?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:location.statistical_region.gender_balance_members_of_parliament ?y .?y ns:measurement_unit.dated_percentage.rate ?x .
who is the current leader of <e> today?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:location.statistical_region.gender_balance_members_of_parliament ?y .?y ns:measurement_unit.dated_percentage.source ?x .
who is the current leader of <e> today?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:location.statistical_region.gender_balance_members_of_parliament ?y .?y ns:measurement_unit.dated_percentage.date ?x .
who is the current leader of <e> today?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:military.military_combatant.military_commanders ?y .?y ns:military.military_command.military_commander ?x .
who is the current leader of <e> today?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:military.military_combatant.military_commanders ?y .?y ns:military.military_command.military_combatant ?x .
who is the current leader of <e> today?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:military.military_combatant.military_commanders ?y .?y ns:military.military_command.military_conflict ?x .
who is the current leader of <e> today?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:military.military_combatant.military_commanders ?y .?y ns:type.object.type ?x .
who is the current leader of <e> today?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:location.country.form_of_government ?y .?y ns:common.topic.notable_for ?x .
who is the current leader of <e> today?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:location.country.form_of_government ?y .?y ns:government.form_of_government.countries ?x .
who is the current leader of <e> today?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:location.country.form_of_government ?y .?y ns:common.topic.notable_types ?x .
who is the current leader of <e> today?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:location.country.form_of_government ?y .?y ns:type.object.type ?x .
who is the current leader of <e> today?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:location.country.form_of_government ?y .?y ns:common.topic.article ?x .
which album did <e> release in october 2005	ns:music.artist.album ?x .	ns:music.artist.label ?x .
which album did <e> release in october 2005	ns:music.artist.album ?x .	ns:music.artist.home_page ?x .
which album did <e> release in october 2005	ns:music.artist.album ?x .	ns:film.music_contributor.film ?x .
which album did <e> release in october 2005	ns:music.artist.album ?x .	ns:music.artist.track ?x .
which album did <e> release in october 2005	ns:music.artist.album ?x .	ns:music.artist.active_start ?x .
who was <e>'s vice president during 1995?	ns:government.us_president.vice_president ?x .	ns:user.dfhuynh.default_domain.assassinated_person.assassination ?x .
who was <e>'s vice president during 1995?	ns:government.us_president.vice_president ?x .	ns:base.popstra.celebrity.insult_perpetrator ?x .
who was <e>'s vice president during 1995?	ns:government.us_president.vice_president ?x .	ns:base.politicalconventions.primary_candidate.pres_delegate_vote_tally ?x .
who was <e>'s vice president during 1995?	ns:government.us_president.vice_president ?x .	ns:government.us_president.presidency_number ?x .
